genres,app_name,tags,id
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Random Journey,"['Early Access', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'RPG']",495740.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Manual Samuel,"['Dark Humor', 'Singleplayer', 'Adventure', 'Local Co-Op', 'Indie', 'Funny', 'Dark Comedy', 'Physics', 'Difficult']",504130.0
", ', A, c, t, i, o, n, ', ",Splinter Zone,"['Action', 'Platformer', 'Retro', 'Pixel Graphics']",612160.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: Cologne-Dusseldorf Route Add-On,['Simulation'],65246.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: Norfolk Southern SD40-2 High Nose Long Hood Forward Loco Add-On,['Simulation'],277737.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Trainz Route: Chiyoda Branch Line,['Simulation'],536730.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Just Deserts - Sleepwear Costume Set,"['Strategy', 'Indie', 'Casual', 'Simulation']",517291.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Last Heroes,"['Adventure', 'RPG', 'Indie', 'Casual', 'RPGMaker']",370710.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Two Digits,"['Casual', 'Indie', 'Puzzle']",371330.0
", ', A, c, t, i, o, n, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Steel Division: Normandy 44 - Deluxe Edition Upgrade Pack,"['Strategy', 'Action', 'Simulation']",718600.0
", ', A, c, t, i, o, n, ', ",Gotham City Impostors Free to Play: Gadget Pack - Professional,['Action'],216437.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",The Witches' Tea Party Soundtrack,"['Adventure', 'Indie', 'Casual']",678270.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",FSX: Steam Edition - Cargo Crew Add-On,"['Simulation', 'Open World', 'Realistic', 'Flight', 'Co-op', 'Multiplayer', 'Physics', 'Adventure', 'Sandbox', 'TrackIR', 'Family Friendly', 'Atmospheric']",343959.0
", ', A, c, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', I, n, d, i, e, ', ",Primal Carnage - Dinosaur Skin Pack 3,"['Action', 'Indie', 'Strategy', 'Dinosaurs']",235150.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Life Forge ORPG,"['Early Access', 'Free to Play', 'RPG', 'Casual', 'Multiplayer', 'RPGMaker', 'Pixel Graphics', '2D']",600120.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Wojdan - وجدان,"['Adventure', 'Indie', 'Visual Novel']",573050.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",The Fifth Day,"['Early Access', 'Survival', 'Open World', 'Multiplayer', 'Post-apocalyptic', 'Adventure', 'Action', 'Robots', 'FPS', 'Sandbox', 'Crafting', 'Indie', 'Sci-fi', 'Zombies', 'Co-op', 'Shooter', 'Singleplayer', 'First-Person', 'Horror', 'Massively Multiplayer']",312210.0
", ', I, n, d, i, e, ', ",Eskimo Bob: Starring Alfonzo,"['Indie', 'Pixel Graphics', 'Platformer', 'Retro', 'Puzzle-Platformer']",651360.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, p, o, r, t, s, ', ",Casino Slot Machines,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Sports']",769150.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Unexplored OST,"['Action', 'Adventure', 'RPG', 'Indie']",613680.0
", ', R, P, G, ', ",Fallout 3,"['Open World', 'Post-apocalyptic', 'RPG', 'Singleplayer', 'Exploration', 'First-Person', 'Sci-fi', 'Action', 'Moddable', 'Adventure', 'FPS', 'Atmospheric', 'Shooter', 'Third Person', 'Character Customization', 'Sandbox', 'Story Rich', 'Action RPG', 'Horror', 'Female Protagonist']",22300.0
", ', A, u, d, i, o,  , P, r, o, d, u, c, t, i, o, n, ', ",Liquid Rhythm Randomizer,['Audio Production'],268120.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - The Strokes - Last Nite,"['Casual', 'Simulation']",222077.0
", ', S, t, r, a, t, e, g, y, ', ",COH 2 - British Commander: Special Weapons Regiment,['Strategy'],260293.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Assassin’s Creed® IV Black Flag™ – Freedom Cry,"['Adventure', 'Action', 'Stealth', 'Open World', 'Assassin', 'Pirates']",264803.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",5 Skeletons Pack,"['Free to Play', 'Simulation']",304330.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Valhalla Hills: Fire Mountains DLC,"['Strategy', 'Indie', 'Simulation']",456730.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Psy High,"['Indie', 'RPG', 'Text-Based', 'Choose Your Own Adventure', 'Interactive Fiction', 'Female Protagonist']",339510.0
", ', A, c, t, i, o, n, ', ",Marvel vs. Capcom: Infinite - Superior Spider-Man  Costume,['Action'],721107.0
", ', A, c, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Toy Soldiers: War Chest - Masters of the Universe™ Pack,"['Strategy', 'Action']",391432.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Human Resource Machine,"['Programming', 'Indie', 'Puzzle', 'Casual', 'Simulation', 'Singleplayer', 'Education', 'Touch-Friendly', 'Great Soundtrack', 'Difficult']",375820.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",RPG Tycoon: Festive Fun,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Simulation']",570920.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Always Remember Me - Deluxe DLC,"['Indie', 'Casual', 'Simulation']",294340.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, a, c, i, n, g, ', ",Racecar.io,"['Free to Play', 'Racing', 'Massively Multiplayer']",539640.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Cloney,"['Free to Play', 'Casual', 'Indie']",400030.0
", ', I, n, d, i, e, ', ",EZ4u,['Indie'],702550.0
", ', S, t, r, a, t, e, g, y, ', ",Age of Empires II HD,"['Strategy', 'RTS', 'Medieval', 'Multiplayer', 'Classic', 'Historical', 'Singleplayer', 'Base Building', 'Resource Management', 'City Builder', 'Co-op', 'Competitive', 'Tactical', 'Real-Time', 'Remake', 'Replay Value', '2D', 'Action', 'Isometric', 'Adventure']",221380.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, p, o, r, t, s, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Pool Nation - Ramp Pack,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']",272083.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Awesomenauts - The Ringmaster (Announcer),"['Strategy', 'Action', 'Indie']",399837.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",FSX: Steam Edition - Accu-Feel Add-On,['Simulation'],379546.0
", ', I, n, d, i, e, ', ",The Last NightMary - Soundtrack,['Indie'],446860.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Aviary Attorney,"['Indie', 'Adventure', 'Visual Novel', 'Mystery', 'Comedy', 'Story Rich', 'Detective', 'Singleplayer']",384630.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ","Fairy Tale About Father Frost, Ivan and Nastya","['Adventure', 'Casual', 'Point & Click']",289320.0
", ', A, c, t, i, o, n, ', ",Street Fighter X Tekken: Juri (Swap Costume),['Action'],210047.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Game of Life,"['Simulation', 'Indie', 'Casual']",760750.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",VEGA Conflict - Exterminator Pack,"['Strategy', 'Free to Play', 'Massively Multiplayer']",745802.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', R, P, G, ', ",Little Big Adventure 2,"['Adventure', 'Action', 'RPG', 'Classic', ""1990's""]",398000.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - Radiohead - Bodysnatchers,"['Casual', 'Simulation']",206091.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Captain vs Sky Pirates,"['Strategy', 'Action', 'Adventure', 'Indie']",722340.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Mighty Party: Academy of Enchantress Pack,"['Strategy', 'Action', 'Free to Play', 'RPG', 'Massively Multiplayer', 'Adventure']",698560.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Time Tenshi,"['Anime', 'Nudity', 'Mature', 'Visual Novel', 'Simulation', 'Adventure', 'Indie', 'Dating Sim', 'Female Protagonist']",420950.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Cinderella Phenomenon - Otome/Visual Novel,"['Free to Play', 'Otome', 'Visual Novel', 'Anime', 'Romance', 'Female Protagonist', 'Indie', 'Simulation', 'Sexual Content', 'Story Rich', 'Nudity', 'Choices Matter', 'Great Soundtrack']",568770.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",The Inner Darkness,"['Indie', 'Casual', 'Adventure', 'Pixel Graphics', 'Platformer', '2D', 'Horror', 'Retro', 'Mystery', 'Action-Adventure', 'Singleplayer', 'Difficult']",562160.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",The Guest,"['Indie', 'Adventure', 'Puzzle', 'Atmospheric', 'Mystery', 'Horror', 'First-Person', 'Walking Simulator', 'Psychological Horror']",402040.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - D&D Complete Core Class Pack,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG']",360090.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Lit the Torch,"['Adventure', 'Indie']",671330.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Cards and Castles,"['Free to Play', 'Card Game', 'Indie', 'Strategy', 'Massively Multiplayer', 'Trading Card Game']",360730.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Empires of the Undergrowth,"['Early Access', 'Strategy', 'Simulation', 'Indie', 'Management', 'Survival', 'Adventure', 'RTS']",463530.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Battle Islands: Commanders,"['Free to Play', 'Strategy', 'Action', 'Multiplayer', 'World War II', 'War']",445720.0
", ', A, c, t, i, o, n, ', ",Pre-purchase Reward Set,['Action'],352150.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Retro Pinball,"['Indie', 'Casual', 'Simulation', 'Pinball']",581590.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Flub Fighter,"['Indie', 'Action', 'Free to Play', 'Casual', 'Local Multiplayer', '4 Player Local']",530340.0
", ', I, n, d, i, e, ', ,,  , ', S, p, o, r, t, s, ', ",Sportsfriends,"['Indie', 'Sports', 'Local Multiplayer', '4 Player Local']",277850.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",In Exilium,"['Indie', 'RPG', 'Action', 'Adventure']",344880.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",The Spatials: Galactology - Soundtrack,"['Indie', 'Simulation']",494410.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Batman™: Arkham Knight - 2008 Tumbler Batmobile Pack,"['Action', 'Adventure']",401629.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Rememoried,"['Adventure', 'Indie', 'Surreal', 'First-Person', 'Abstract', 'Exploration', 'Atmospheric', 'Psychedelic', 'Puzzle', 'Platformer', 'Singleplayer', 'Mystery', 'Walking Simulator', 'Experimental', 'Dark', 'Minimalist', 'Difficult', 'Colorful', 'Music', 'Space']",368450.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",It`s Village,"['Early Access', 'Indie', 'Strategy', 'Casual', 'City Builder', 'RTS']",656270.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - D&D Map Pack Volume 1,"['Strategy', 'RPG', 'Indie']",543670.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",A-Train 9 V4.0 : Japan Rail Simulator,"['Simulation', 'Trains', 'Economy']",278550.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Tacoma,"['Walking Simulator', 'Indie', 'Adventure', 'Female Protagonist', 'Story Rich', 'Sci-fi', 'Space', 'First-Person', 'Exploration', 'Mystery', 'Illuminati', 'Atmospheric', 'Short', 'Singleplayer', 'Casual', 'Great Soundtrack']",343860.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Pigmentone,"['Strategy', 'Indie', 'Casual', 'Puzzle', 'Classic', 'Great Soundtrack', 'Arcade', '2D', 'Sci-fi', 'Funny', 'Atmospheric', 'Singleplayer', 'Stylized']",496530.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Adventures of Heroes,"['Action', 'Adventure', 'Casual', 'Indie', 'Platformer']",713520.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, p, o, r, t, s, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Food Mahjong,"['Strategy', 'Adventure', 'Indie', 'Casual', 'Sports']",707610.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",MechWarrior Online™ - Light ‘Mech Performance Steam Pack II,"['Strategy', 'Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",545740.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",how do you Do It?,"['Free to Play', 'Indie', 'Nudity', 'Female Protagonist', 'Short', 'Singleplayer', 'Mature', 'Pixel Graphics', '2D', 'Experimental', 'Memes', 'Sexual Content']",353360.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",The King's Heroes - Official Guide,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual', 'Simulation']",741780.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: BR Class 402 '2-HAL' EMU Add-On,['Simulation'],500212.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",The Old City: Leviathan,"['Adventure', 'Walking Simulator', 'Atmospheric', 'Exploration', 'Indie', 'First-Person', 'Story Rich', 'Surreal', 'Horror', 'Great Soundtrack']",297350.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Beyond Flesh and Blood,"['Early Access', 'Action', 'Adventure', 'Simulation', 'Indie', 'Casual', 'Strategy', 'Mechs', 'Arena Shooter', 'Third-Person Shooter', 'Sci-fi', 'Shooter', 'Singleplayer', 'Time Manipulation', 'Puzzle']",391550.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, a, c, i, n, g, ', ",Rktcr,"['Adventure', 'Indie', 'Racing']",346130.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Distant Space 2,"['Action', 'Adventure', 'Indie', 'Casual']",729460.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Farming Simulator 2011,"['Simulation', 'Agriculture', 'Multiplayer', 'Open World']",90200.0
", ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Pathfinder Adventures - Epic and Legendary Cards 1,"['Strategy', 'RPG']",539595.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ",Last Survivor - Deluxe Edition,"['Action', 'Massively Multiplayer', 'Indie']",561240.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Batman™: Arkham Knight - 1st Appearance Batman Skin,"['Action', 'Adventure']",356470.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",A Foretold Affair,"['Indie', 'Casual', 'Visual Novel', 'Otome', 'Romance', 'Steampunk', 'Multiple Endings', 'Story Rich', 'Singleplayer', 'Great Soundtrack']",586670.0
", ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Brigade E5: New Jagged Union,"['Strategy', 'Simulation', 'Tactical']",296210.0
", ', C, a, s, u, a, l, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fritz for Fun 13: Chessbase Power Play Tutorial v1 by Daniel King - Mating Patterns,"['Strategy', 'Casual']",517760.0
", ', A, c, t, i, o, n, ', ",BULLET SOUL / バレットソウル - 弾魂 -,"['Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Anime', 'Great Soundtrack', 'Casual', 'Sci-fi', 'Cute', 'Arcade']",544580.0
", ', A, c, t, i, o, n, ', ",Sniper Ghost Warrior 2: World Hunter Pack,['Action'],232647.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: Hamburg S1 S-Bahn Route Add-On,['Simulation'],376975.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Darkest Dungeon®: The Crimson Court,"['Indie', 'Strategy', 'RPG', 'Lovecraftian', 'Turn-Based Combat', 'Dungeon Crawler', 'Singleplayer', 'Dark Humor', 'Difficult', 'Linear', 'Drama', 'Illuminati', 'Investigation', 'Dark Comedy', 'Conspiracy', 'Casual', 'Dark Fantasy', 'Walking Simulator', 'Rogue-like', 'Mod']",580100.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Talisman - Character Pack #4 - Genie,"['Strategy', 'RPG', 'Indie']",258816.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Strange Space,"['Early Access', 'Indie', 'Action', 'Simulation']",361250.0
", ', A, u, d, i, o,  , P, r, o, d, u, c, t, i, o, n, ', ,,  , ', U, t, i, l, i, t, i, e, s, ', ",Rytmik Cloud Expansion 2,"['Utilities', 'Audio Production']",697410.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Conclave,"['RPG', 'Indie', 'Co-op', 'Turn-Based', 'Online Co-Op', 'Fantasy', 'Multiplayer', 'Singleplayer', 'Story Rich']",333990.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Z.I.O.N. - Soundtracks,"['Action', 'Adventure']",487610.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – Foo Fighters - “Rope”,"['Casual', 'Simulation']",258404.0
", ', R, P, G, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ",Guild Wars Nightfall,"['RPG', 'Massively Multiplayer']",29580.0
", ', S, t, r, a, t, e, g, y, ', ",Battlevoid: Sector Siege OST,['Strategy'],736800.0
", ', C, a, s, u, a, l, ', ,,  , ', R, P, G, ', ",Aselia the Eternal -The Spirit of Eternity Sword-,"['RPG', 'Casual', 'Visual Novel', 'Anime', 'JRPG']",445420.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Hero Barrier,"['Action', 'Adventure', 'Indie']",580560.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Legend of Numbers,"['Casual', 'Free to Play', 'Indie', 'Strategy', 'Match 3']",485760.0
", ', A, c, t, i, o, n, ', ",DOA5LR Zack Island Swimwear Set,['Action'],679290.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Next Stop: Zombie,"['Indie', 'Action', 'Adventure', 'Violent', 'Survival Horror', 'Zombies', 'Horror']",689050.0
", ', S, t, r, a, t, e, g, y, ', ",Hold the Line: The American Revolution,['Strategy'],657500.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Rippers Companion (Savage Worlds),"['Strategy', 'RPG', 'Indie']",545310.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Cat Goes Fishing,"['Fishing', 'Casual', 'Indie', 'Cute', 'Simulation', 'Relaxing', 'Singleplayer', 'Arcade', 'Underwater', '2D', 'Puzzle', 'Action', 'Illuminati']",343780.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - Ultimate Time Saver Bundle,"['Casual', 'Simulation']",222068.0
", ', E, d, u, c, a, t, i, o, n, ', ",Bin Weevils Arty Arcade,"['Education', 'Family Friendly']",322410.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Feats of Legend: 20 Orc Feats (PFRPG),"['Strategy', 'RPG', 'Indie']",710050.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ",BattleRush - US Special Forces DLC,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'Indie']",750491.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",See No Evil,"['Indie', 'Adventure', 'Anime', 'Puzzle', 'Strategy', 'Isometric', 'Singleplayer', 'Atmospheric', 'Fantasy', 'Great Soundtrack', '2D', 'Horror', 'Shooter', 'Pixel Graphics', 'Retro', 'Difficult', 'Sandbox', 'Exploration', 'Open World', 'Third Person']",313830.0
